SOURCE_PATH	SIZE	CATEGORY	REASON
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/policies/ko-kr/com.microsoft.VSCode.plist	12K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/policies/pt-br/com.microsoft.VSCode.plist	12K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/policies/it-it/com.microsoft.VSCode.plist	12K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/policies/com.microsoft.VSCode.mobileconfig	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/policies/en-us/com.microsoft.VSCode.plist	12K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/prompt-basics/package.json	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/prompt-basics/syntaxes/prompt.tmLanguage.json	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/prompt-basics/language-configuration.json	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/prompt-basics/package.nls.json	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/terminal-suggest/ThirdPartyNotices.txt	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/terminal-suggest/dist/fig/README.md	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/terminal-suggest/dist/terminalSuggestMain.js	1.4M	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/terminal-suggest/dist/media/icon.png	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/terminal-suggest/README.md	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/terminal-suggest/.gitignore	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/terminal-suggest/package.json	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/terminal-suggest/package.nls.json	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/merge-conflict/dist/mergeConflictMain.js	196K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/merge-conflict/dist/mergeConflictMain.js.LICENSE.txt	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/merge-conflict/README.md	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/merge-conflict/package.json	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/merge-conflict/package.nls.json	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/merge-conflict/media/icon.png	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/media-preview/icon.png	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/media-preview/dist/extension.js	36K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/media-preview/README.md	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/media-preview/package.json	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/media-preview/package.nls.json	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/media-preview/media/videoPreview.css	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/media-preview/media/loading-hc.svg	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/media-preview/media/videoPreview.js	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/media-preview/media/loading.svg	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/media-preview/media/audioPreview.js	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/media-preview/media/imagePreview.js	12K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/media-preview/media/audioPreview.css	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/media-preview/media/loading-dark.svg	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/media-preview/media/imagePreview.css	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/mermaid-chat-features/esbuild-chat-webview.mjs	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/mermaid-chat-features/chat-webview-src/index-editor.ts	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/mermaid-chat-features/chat-webview-src/mermaidWebview.ts	12K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/mermaid-chat-features/chat-webview-src/tsconfig.json	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/mermaid-chat-features/chat-webview-src/index.ts	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/mermaid-chat-features/chat-webview-src/vscodeApi.ts	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/mermaid-chat-features/dist/extension.js	16K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/mermaid-chat-features/README.md	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/mermaid-chat-features/extension-browser.webpack.config.js	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/mermaid-chat-features/package.json	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/mermaid-chat-features/chat-webview-out/index.js	2.5M	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/mermaid-chat-features/chat-webview-out/codicon.css	136K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/mermaid-chat-features/chat-webview-out/index-editor.js	2.5M	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/mermaid-chat-features/package.nls.json	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/razor/package.json	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/razor/syntaxes/cshtml.tmLanguage.json	28K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/razor/language-configuration.json	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/razor/package.nls.json	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/shaderlab/package.json	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/shaderlab/syntaxes/shaderlab.tmLanguage.json	8.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Resources/app/extensions/shaderlab/language-configuration.json	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
